dialogue_id,locale,line_index,speaker_role,text,category,usage_scope,enabled,full_text,source_id,source_text
draft_work_start_040,en,0,speaker,Let's tackle it.,work_start,office,true,Let's tackle it.,draft.work_start.040,Let's tackle it.
draft_work_start_040,th,0,speaker,มาลุยเลย,work_start,office,true,มาลุยเลย,draft.work_start.040,Let's tackle it.
draft_work_start_041,en,0,speaker,Put me on it.,work_start,office,true,Put me on it.,draft.work_start.041,Put me on it.
draft_work_start_041,th,0,speaker,ให้ฉันจัดการ,work_start,office,true,ให้ฉันจัดการ,draft.work_start.041,Put me on it.
draft_work_start_042,en,0,speaker,I've got this.,work_start,office,true,I've got this.,draft.work_start.042,I've got this.
draft_work_start_042,th,0,speaker,ฉันจัดการได้,work_start,office,true,ฉันจัดการได้,draft.work_start.042,I've got this.
draft_work_start_043,en,0,speaker,Let's make it real.,work_start,office,false,Let's make it real.,draft.work_start.043,Let's make it real.
draft_work_start_043,th,0,speaker,ทำให้เป็นจริงกัน,work_start,office,true,ทำให้เป็นจริงกัน,draft.work_start.043,Let's make it real.
draft_work_start_044,en,0,speaker,Turn the key.,work_start,office,true,Turn the key.,draft.work_start.044,Turn the key.
draft_work_start_044,th,0,speaker,บิดกุญแจกัน,work_start,office,true,บิดกุญแจกัน,draft.work_start.044,Turn the key.
draft_work_start_045,en,0,speaker,"Lights, work, go!",work_start,office,false,"Lights, work, go!",draft.work_start.045,"Lights, work, go!"
draft_work_start_045,th,0,speaker,ไฟพร้อม งานเริ่ม!,work_start,office,false,ไฟพร้อม งานเริ่ม!,draft.work_start.045,"Lights, work, go!"
draft_work_start_046,en,0,speaker,First step taken.,work_start,office,false,First step taken.,draft.work_start.046,First step taken.
draft_work_start_046,th,0,speaker,ก้าวแรกแล้ว,work_start,office,true,ก้าวแรกแล้ว,draft.work_start.046,First step taken.
draft_work_start_047,en,0,speaker,Let's roll.,work_start,office,true,Let's roll.,draft.work_start.047,Let's roll.
draft_work_start_047,th,0,speaker,ลุยกัน,work_start,office,true,ลุยกัน,draft.work_start.047,Let's roll.
draft_work_start_048,en,0,speaker,Start the clock.,work_start,office,false,Start the clock.,draft.work_start.048,Start the clock.
draft_work_start_048,th,0,speaker,เริ่มนาฬิกา,work_start,office,true,เริ่มนาฬิกา,draft.work_start.048,Start the clock.
draft_work_start_049,en,0,speaker,Let's move.,work_start,office,true,Let's move.,draft.work_start.049,Let's move.
draft_work_start_049,th,0,speaker,ลุยงานกัน,work_start,office,true,ลุยงานกัน,draft.work_start.049,Let's move.
draft_work_start_050,en,0,speaker,Begin!,work_start,office,true,Begin!,draft.work_start.050,Begin!
draft_work_start_050,th,0,speaker,เริ่ม!,work_start,office,true,เริ่ม!,draft.work_start.050,Begin!
draft_work_progress_001,en,0,speaker,Making progress.,work_progress,office,false,Making progress.,draft.work_progress.001,Making progress.
draft_work_progress_001,th,0,speaker,กำลังคืบหน้า,work_progress,office,true,กำลังคืบหน้า,draft.work_progress.001,Making progress.
draft_work_progress_002,en,0,speaker,Bit by bit.,work_progress,office,true,Bit by bit.,draft.work_progress.002,Bit by bit.
draft_work_progress_002,th,0,speaker,ทีละนิด,work_progress,office,true,ทีละนิด,draft.work_progress.002,Bit by bit.
draft_work_progress_003,en,0,speaker,Still moving.,work_progress,office,true,Still moving.,draft.work_progress.003,Still moving.
draft_work_progress_003,th,0,speaker,ยังเดินหน้า,work_progress,office,true,ยังเดินหน้า,draft.work_progress.003,Still moving.
draft_work_progress_004,en,0,speaker,Coming together.,work_progress,office,false,Coming together.,draft.work_progress.004,Coming together.
draft_work_progress_004,th,0,speaker,เริ่มลงตัว,work_progress,office,true,เริ่มลงตัว,draft.work_progress.004,Coming together.
draft_work_progress_005,en,0,speaker,Taking shape.,work_progress,office,true,Taking shape.,draft.work_progress.005,Taking shape.
draft_work_progress_005,th,0,speaker,เริ่มเป็นรูปเป็นร่าง,work_progress,office,false,เริ่มเป็นรูปเป็นร่าง,draft.work_progress.005,Taking shape.
draft_work_progress_006,en,0,speaker,On the right track.,work_progress,office,false,On the right track.,draft.work_progress.006,On the right track.
draft_work_progress_006,th,0,speaker,มาถูกทาง,work_progress,office,true,มาถูกทาง,draft.work_progress.006,On the right track.
draft_work_progress_007,en,0,speaker,Getting warmer.,work_progress,office,false,Getting warmer.,draft.work_progress.007,Getting warmer.
draft_work_progress_007,th,0,speaker,ใกล้ขึ้นแล้ว,work_progress,office,true,ใกล้ขึ้นแล้ว,draft.work_progress.007,Getting warmer.
draft_work_progress_008,en,0,speaker,Almost aligned.,work_progress,office,false,Almost aligned.,draft.work_progress.008,Almost aligned.
draft_work_progress_008,th,0,speaker,เกือบเข้าที่,work_progress,office,true,เกือบเข้าที่,draft.work_progress.008,Almost aligned.
draft_work_progress_009,en,0,speaker,One piece fits.,work_progress,office,true,One piece fits.,draft.work_progress.009,One piece fits.
draft_work_progress_009,th,0,speaker,ชิ้นหนึ่งลงตัว,work_progress,office,true,ชิ้นหนึ่งลงตัว,draft.work_progress.009,One piece fits.
draft_work_progress_010,en,0,speaker,Finding the flow.,work_progress,office,false,Finding the flow.,draft.work_progress.010,Finding the flow.
draft_work_progress_010,th,0,speaker,เริ่มไหลลื่น,work_progress,office,true,เริ่มไหลลื่น,draft.work_progress.010,Finding the flow.
draft_work_progress_011,en,0,speaker,Draft is growing.,work_progress,office,false,Draft is growing.,draft.work_progress.011,Draft is growing.
draft_work_progress_011,th,0,speaker,ร่างงานกำลังโต,work_progress,office,true,ร่างงานกำลังโต,draft.work_progress.011,Draft is growing.
draft_work_progress_012,en,0,speaker,Board is filling.,work_progress,office,true,Board is filling.,draft.work_progress.012,Board is filling.
draft_work_progress_012,th,0,speaker,กระดานเริ่มเต็ม,work_progress,office,true,กระดานเริ่มเต็ม,draft.work_progress.012,Board is filling.
draft_work_progress_013,en,0,speaker,Inbox is clearing.,work_progress,office,false,Inbox is clearing.,draft.work_progress.013,Inbox is clearing.
draft_work_progress_013,th,0,speaker,กล่องข้อความเริ่มโล่ง,work_progress,office,false,กล่องข้อความเริ่มโล่ง,draft.work_progress.013,Inbox is clearing.
draft_work_progress_014,en,0,speaker,Files are lining up.,work_progress,office,false,Files are lining up.,draft.work_progress.014,Files are lining up.
draft_work_progress_014,th,0,speaker,ไฟล์เริ่มเข้าที่,work_progress,office,true,ไฟล์เริ่มเข้าที่,draft.work_progress.014,Files are lining up.
draft_work_progress_015,en,0,speaker,Notes are connecting.,work_progress,office,false,Notes are connecting.,draft.work_progress.015,Notes are connecting.
draft_work_progress_015,th,0,speaker,โน้ตเริ่มต่อกัน,work_progress,office,true,โน้ตเริ่มต่อกัน,draft.work_progress.015,Notes are connecting.
draft_work_progress_016,en,0,speaker,Tests reveal clues.,work_progress,office,false,Tests reveal clues.,draft.work_progress.016,Tests reveal clues.
draft_work_progress_016,th,0,speaker,ทดสอบพบเบาะแส,work_progress,office,false,ทดสอบพบเบาะแส,draft.work_progress.016,Tests reveal clues.
draft_work_progress_017,en,0,speaker,Plan is settling.,work_progress,office,false,Plan is settling.,draft.work_progress.017,Plan is settling.
draft_work_progress_017,th,0,speaker,แผนเริ่มนิ่ง,work_progress,office,true,แผนเริ่มนิ่ง,draft.work_progress.017,Plan is settling.
draft_work_progress_018,en,0,speaker,Layout is clearer.,work_progress,office,false,Layout is clearer.,draft.work_progress.018,Layout is clearer.
draft_work_progress_018,th,0,speaker,เลย์เอาต์ชัดขึ้น,work_progress,office,true,เลย์เอาต์ชัดขึ้น,draft.work_progress.018,Layout is clearer.
draft_work_progress_019,en,0,speaker,Numbers are talking.,work_progress,office,false,Numbers are talking.,draft.work_progress.019,Numbers are talking.
draft_work_progress_019,th,0,speaker,ตัวเลขเริ่มบอกทาง,work_progress,office,false,ตัวเลขเริ่มบอกทาง,draft.work_progress.019,Numbers are talking.
draft_work_progress_020,en,0,speaker,Pieces are moving.,work_progress,office,false,Pieces are moving.,draft.work_progress.020,Pieces are moving.
draft_work_progress_020,th,0,speaker,ชิ้นงานกำลังขยับ,work_progress,office,false,ชิ้นงานกำลังขยับ,draft.work_progress.020,Pieces are moving.
draft_work_progress_021,en,0,speaker,One pass done.,work_progress,office,false,One pass done.,draft.work_progress.021,One pass done.
draft_work_progress_021,th,0,speaker,ผ่านหนึ่งรอบแล้ว,work_progress,office,true,ผ่านหนึ่งรอบแล้ว,draft.work_progress.021,One pass done.
draft_work_progress_022,en,0,speaker,Second look helps.,work_progress,office,false,Second look helps.,draft.work_progress.022,Second look helps.
draft_work_progress_022,th,0,speaker,ดูอีกรอบช่วยได้,work_progress,office,true,ดูอีกรอบช่วยได้,draft.work_progress.022,Second look helps.
draft_work_progress_023,en,0,speaker,Small win here.,work_progress,office,false,Small win here.,draft.work_progress.023,Small win here.
draft_work_progress_023,th,0,speaker,ชนะเล็ก ๆ แล้ว,work_progress,office,true,ชนะเล็ก ๆ แล้ว,draft.work_progress.023,Small win here.
draft_work_progress_024,en,0,speaker,That part works.,work_progress,office,false,That part works.,draft.work_progress.024,That part works.
draft_work_progress_024,th,0,speaker,ส่วนนั้นใช้ได้,work_progress,office,true,ส่วนนั้นใช้ได้,draft.work_progress.024,That part works.
draft_work_progress_025,en,0,speaker,This feels better.,work_progress,office,false,This feels better.,draft.work_progress.025,This feels better.
draft_work_progress_025,th,0,speaker,แบบนี้ดีขึ้น,work_progress,office,true,แบบนี้ดีขึ้น,draft.work_progress.025,This feels better.
draft_work_progress_026,en,0,speaker,Less clutter now.,work_progress,office,false,Less clutter now.,draft.work_progress.026,Less clutter now.
draft_work_progress_026,th,0,speaker,รกน้อยลงแล้ว,work_progress,office,true,รกน้อยลงแล้ว,draft.work_progress.026,Less clutter now.
draft_work_progress_027,en,0,speaker,Closer than before.,work_progress,office,false,Closer than before.,draft.work_progress.027,Closer than before.
draft_work_progress_027,th,0,speaker,ใกล้กว่าเดิม,work_progress,office,true,ใกล้กว่าเดิม,draft.work_progress.027,Closer than before.
draft_work_progress_028,en,0,speaker,Steady progress.,work_progress,office,false,Steady progress.,draft.work_progress.028,Steady progress.
